2.40	0.0000362454
2.42	0.0000607100
2.44	0.0001016880
2.46	0.0001703240
2.48	0.0002852880
2.50	0.0004764760
2.52	0.0007991530
2.54	0.0013400000
2.56	0.0022500000
2.58	0.0037600000
2.60	0.0063000000
2.62	0.0105500000
2.64	0.0176700000
2.66	0.0296000000
2.68	0.0495900000
2.70	0.0830500000
2.72	0.1391200000
2.74	0.2330100000
2.76	0.3902900000
2.78	0.6537300000
2.80	1.0949700000
2.82	1.8340500000
2.84	3.0719700000
2.86	5.1454700000
2.88	8.6185200000
2.90	14.4357700000
2.92	24.1795100000
2.94	40.5000000000
	
	
	
	
	
